"I1131","BORDETELLA PERTUSIS IGG","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. ANOTAR LA EDAD DEL PACIENTE.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES - MIERCOLES Y VIERNES : 8.00 am.","INMUNOLOGIA"
"I113","BORDETELLA PERTUSIS IGM","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. ANOTAR LA EDAD DEL PACIENTE.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES - MIERCOLES Y VIERNES : 8.00 am.","INMUNOLOGIA"
"I0901","BORRELIA BURGDORFERI, IGG","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES - MIERCOLES Y VIERNES : 8.00 am.","INMUNOLOGIA"
"I0903","BORRELIA BURGDORFERI, IGM","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES - MIERCOLES Y VIERNES : 8.00 am.","INMUNOLOGIA"
"I054","BRUCELLA 2MET","Salvo situación de emergencia, se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. NO HEMÓLISIS.","Está disponible en 2 días a partir de las 5.30 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8°C por 2 días, si no se procesa en ese tiempo congelar la muestra a -20°C por 2 semanas.","TUBO ROJO","SUERO","2 mL","LUNES A SABADO : 2.00 pm.","MICROBIOLOGIA"
"I105","BRUCELLA AGLU TUBO","Salvo situación de emergencia, se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. NO HEMÓLISIS.","Está disponible en 2 días a partir de las 5.30 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8°C por 2 días, si no se procesa en ese tiempo congelar la muestra a -20°C por 2 semanas.","TUBO ROJO","SUERO","2 mL","LUNES A SABADO : 2.00 pm.","MICROBIOLOGIA"
"I104","BRUCELLA ANTIC. INCOMPLETOS","Salvo situación de emergencia, se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. NO HEMÓLISIS.","Está disponible en 2 días a partir de las 5.30 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8°C por 2 días, si no se procesa en ese tiempo congelar la muestra a -20°C por 2 semanas.","TUBO ROJO","SUERO","2 mL","LUNES A SABADO : 2.00 pm.","MICROBIOLOGIA"
"I052","BRUCELLA BLOQUEADORES","Salvo situación de emergencia, se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. NO HEMÓLISIS.","Está disponible en 2 días a partir de las 5.30 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8°C por 2 días, si no se procesa en ese tiempo congelar la muestra a -20°C por 2 semanas.","TUBO ROJO","SUERO","2 mL","LUNES A SABADO : 2.00 pm.","MICROBIOLOGIA"
"I053","BRUCELLA FENOMENO DE ZONA","Salvo situación de emergencia, se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. NO HEMÓLISIS.","Está disponible en 2 días a partir de las 5.30 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8°C por 2 días, si no se procesa en ese tiempo congelar la muestra a -20°C por 2 semanas.","TUBO ROJO","SUERO","2 mL","LUNES A SABADO : 2.00 pm.","MICROBIOLOGIA"
"I0552","BRUCELLA IGG","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES A VIERNES : 8.00 am.","INMUNOLOGIA"
"I0553","BRUCELLA IGM","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES A VIERNES : 8.00 am.","INMUNOLOGIA"
"I0551","BRUCELLA ROSA DE BENGALA","Salvo situación de emergencia, se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. NO HEMÓLISIS.","Está disponible en 2 días a partir de las 5.30 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8°C por 2 días, si no se procesa en ese tiempo congelar la muestra a -20°C por 2 semanas.","TUBO ROJO","SUERO","2 mL","LUNES A SABADO : 2.00 pm.","MICROBIOLOGIA"
"C312","BTA EN ORINA","Se debe realizar un aseo de genitales antes de recolectar la muestra de orina.","El paciente debe llenar los datos en la etiqueta del frasco: nombre completo, edad, fecha y hora de recolección de la muestra.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","FRASCO ESTERIL","ORINA SIMPLE","20 mL","LUNES A SABADO : 8.00 am.","INMUNOLOGIA"
"A2231","C1 ESTERASA INHIBIDOR","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. SEPARAR EL SUERO Y CONGELAR HASTA SU PROCESO. NO HEMÓLISIS.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","SEPARAR EL SUERO Y CONGELAR HASTA SU PROCESO.","TUBO ROJO","SUERO","1 mL","LUNES A VIERNES : 8.00 am.","INMUNOLOGIA"
"C231","CA-125 (Marcador de ovario)","No requiere ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible el mismo día a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8 °C por 5 días, si no se procesa en ese tiempo congelar la muestra a -20°C.","TUBO ROJO","SUERO","1 mL","LUNES A SABADO : 24 horas.","INMUNOLOGIA"
"C229","CA-15-3 (Marcador de mama)","No requiere ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible el mismo día a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8 °C por 5 días, si no se procesa en ese tiempo congelar la muestra a -20°C.","TUBO ROJO","SUERO","1 mL","LUNES A SABADO : 24 horas.","INMUNOLOGIA"
"C230","CA-19-9 (Marcador Gástrico - Páncreas)","No requiere ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible el mismo día a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8 °C por 30 días, si no se procesa en ese tiempo congelar la muestra a -20°C.","TUBO ROJO","SUERO","1 mL","LUNES A SABADO : 24 horas.","INMUNOLOGIA"
"C3081","CA-27.29 (Marcador de mama)","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible al día siguiente a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES A VIERNES : 8.00 am.","INMUNOLOGIA"
"C233","CA-549 (Marcador de mama)","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible al día siguiente a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES A VIERNES : 8.00 am.","INMUNOLOGIA"
"C308","CA-72.4 (Marcador de Páncreas y ovario)","No requiere ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible MARTES Y JUEVES a partir de las 5.30 pm.","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8 °C por 30 días, si no se procesa en ese tiempo congelar la muestra a -20°C (congelar una sola vez).","TUBO ROJO","SUERO","1 mL","MARTES Y JUEVES : 24 horas.","INMUNOLOGIA"
"B2392","CADENAS LIGERAS LIBRES EN ORINA","Salvo indicación médica, recolecte la primera orina de la mañana. Realice un minucioso aseo genital con agua y jabón (no utilizar desinfectantes). Enjuagarse con abundante agua. Las mujeres, utilizando los dedos lavados, deben separar los labios y exponer el meato para recolectar la orina. Deseche el chorro inicial de orina y recolecte sólo el chorro intermedio. Llene el frasco hasta la mitad, nunca llenarlo hasta el tope. Cierre cuidadosamente el recipiente.","El paciente debe llenar los datos en la etiqueta del frasco: nombre completo, edad, fecha y hora de recolección de la muestra.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","FRASCO ESTERIL","ORINA SIMPLE","10 mL","LUNES A VIERNES : 8.00 am.","INMUNOLOGIA"
"B2391","CADENAS LIGERAS LIBRES EN SUERO","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. NO HEMÓLISIS.","Está disponible LUNES Y VIERNES a partir de las 5.30 pm.","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8°C por 5 días, si no se procesa en ese tiempo congelar la muestra a -20°C.","TUBO ROJO","SUERO","0.5 mL","LUNES Y VIERNES : 12 m.","INMUNOLOGIA MANUAL"
"B239","CADMIO EN SANGRE","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo lila (no microtainer).","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","PROCESAR DE INMEDIATO. El analito es estable a temperatura ambiente por 6 horas y de 2 - 8 por 2 días.","TUBO LILA (EDTA)","SANGRE CON EDTA","3 mL","LUNES : 8.00 am.","INMUNOLOGIA"
"D227","CAFEINA","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES A VIERNES : 8.00 am.","INMUNOLOGIA"
"B1241","CALCIO IONICO","Salvo situación de emergencia, se recomienda 8 horas de ayuno.","TOMAR UN TUBO EXCLUSIVAMENTE PARA ESTA PRUEBA. El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. NO LIGAR MÁS DE UN MINUTO. ENVIAR TUBO PRIMARIO SIN DESTAPAR. NO HEMÓLISIS.","Está disponible todos los días en 4 horas (sede de proceso: SAN PABLO).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8°C por 5 días.","TUBO ROJO","SUERO","ENVIAR TUBO PRIMARIO SIN DESTAPAR.","DIARIO : 24 horas.","BIOQUIMICA"
"O304","CALCIO ORINA 24 HRS","La recolección de la orina de 24 horas se realiza eliminando la primera orina de la mañana del día en que comienza la recolección, luego se recolecta toda la orina emitida durante el día hasta la primera orina de la mañana del día siguiente. Consultar al paciente si toma antiácidos o anticonceptivos orales.","El paciente debe llenar los datos en la etiqueta de la galonera: nombre completo, edad, fecha y hora de recolección de la muestra. Importante: una vez recolectada toda la orina de 24 horas acidificarla con 10 ml de Ácido Clorhídrico (6 mol/L). ESTA MUESTRA NO PODRÁ SER UTILIZADA PARA NINGUNA OTRA PRUEBA.","Está disponible el mismo día a partir de las 5 pm (todos los días).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","Una vez recolectada toda la orina de 24 horas ACIDIFICARLA con 10 ml de Ácido Clorhídrico (6 mol/L). La muestra acidificada es estable a temperatura ambiente por 2 días y de 2 - 8°C por 4 días, si no se procesa en ese tiempo congelar la muestra a -20°C x 3 semanas.","GALONERA","ORINA 24 HORAS","20 mL. Indicar en el frasco el volumen total de orina de 24 horas.","DIARIO : 24 horas.","BIOQUIMICA"
"O3043","CALCIO ORINA SIMPLE","Salvo indicación médica, recolecte la primera orina de la mañana. Realice un minucioso aseo genital con agua y jabón (no utilizar desinfectantes). Enjuagarse con abundante agua. Las mujeres, utilizando los dedos lavados, deben separar los labios y exponer el meato para recolectar la orina. Deseche el chorro inicial de orina y recolecte sólo el chorro intermedio. Llene el frasco hasta la mitad, nunca llenarlo hasta el tope. Cierre cuidadosamente el recipiente. Consultar al paciente si toma antiácidos o anticonceptivos orales.","El paciente debe llenar los datos en la etiqueta del frasco: nombre completo, edad, fecha y hora de recolección de la muestra. Importante: una vez recolectada la orina acidificarla con 1 ml de Ácido Clorhídrico (6 mol/L). ESTA MUESTRA NO PODRÁ SER UTILIZADA PARA NINGUNA OTRA PRUEBA.","Está disponible el mismo día a partir de las 5 pm (todos los días).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","Una vez recolectada la orina simple ACIDIFICARLA con 1 ml de Ácido Clorhídrico (6 mol/L). La muestra acidificada es estable a temperatura ambiente por 2 días y de 2 - 8°C por 4 días, si no se procesa en ese tiempo congelar la muestra a -20°C x 3 semanas.","FRASCO ESTERIL","ORINA SIMPLE","20 mL","DIARIO : 24 horas.","BIOQUIMICA"
"B124","CALCIO SERICO","No requiere ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. NO LIGAR MÁS DE UN MINUTO. NO HEMÓLISIS.","Está disponible el mismo día a partir de las 5 pm (todos los días).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable a temperatura ambiente por 7 días y de 2 - 8°C por 3 semanas, si no se procesa en ese tiempo congelar la muestra a -20°C.","TUBO ROJO","SUERO","1 mL","DIARIO : 24 horas.","BIOQUIMICA"
"C235","CALCITONINA, DOSAJE","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible al día siguiente a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES A VIERNES : 8.00 am.","INMUNOLOGIA"
"O292","CALCULO URINARIO","Enviar todo el cálculo e indicar el origen: renal o biliar.","El paciente debe llenar los datos en la etiqueta del frasco: nombre completo, edad, fecha y tipo de muestra.","Está disponible MARTES Y JUEVES a partir de las 5.30 pm.","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra a temperatura ambiente.","","FRASCO ESTERIL","CALCULO","Enviar todo el cálculo.","MARTES Y JUEVES : 12.30 pm.","INMUNOLOGIA MANUAL"
"M3021","CAMPYLOBACTER EX.DIRECTO-GRAM","Evacue las heces directamente en un recipiente limpio (bacinica o similar). Utilice la cuchara provista en la tapa del frasco para recolectar una porción de heces (del tamaño de una aceituna). De ser posible, seleccione la zona de las heces que muestre sangre, moco o pus. Si la muestra es diarreica recolectar hasta la marca 10 ml del frasco. No mezcle las heces con la orina, ni recolecte las heces del inodoro. No utilice laxantes para obtener la muestra. Envíe las heces de inmediato. De no ser posible enviar la muestra antes de las dos horas (mantener refrigerada).","El paciente debe llenar los datos en la etiqueta del frasco: nombre completo, edad, fecha y hora de recolección de la muestra.","Está disponible el mismo día a partir de las 5 pm (todos los días).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","PROCESAR DE INMEDIATO. La muestra es estable de 2 - 8 °C por 1 día.","FRASCO ESTERIL","HECES","10 gr aprox. (tamaño de una aceituna) o 10 mL en caso de heces líquidas.","DIARIO : 24 horas.","MICROBIOLOGIA"
"A272","CAMPYLOBACTER JEJUNI ANTICUERPOS","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES A VIERNES : 8.00 am.","INMUNOLOGIA"
"M351","CANDIDA, IDENTIFICACION","Enviar el medio de cultivo con la cepa aislada lo más pronto posible.","El analista debe llenar los datos del paciente en la etiqueta: nombre completo, edad, fecha y tipo de muestra.","Está disponible en 3 días a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar a temperatura ambiente. NO REFRIGERAR.","","MEDIO DE CULTIVO","CEPA AISLADA","NO APLICA","LUNES A SABADO: 8.00 am  a  6.00 pm.","MICROBIOLOGIA"
"F106","CAPTURA HIBRIDOS - PVH","Coordinar con el área de Control de Muestras 203-5900 anexo 5922 para solicitar material e indicar al paciente qué día lo puede recoger. LA TOMA DE MUESTRA LO DEBE REALIZAR EL MÉDICO TRATANTE. Es obligatorio enviar la muestra con la orden médica.","El personal de salud debe llenar los datos del paciente en la etiqueta: nombre completo, fecha de nacimiento y número de DNI del paciente.","Está disponible en 20 días a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable a temperatura ambiente por 1 día y de 2 - 8 °C por 3 días.","MATERIAL PREPARADO","SECRECION CERVICO-VAGINAL","NO APLICA","LUNES A VIERNES : 8.00 am.","PATOLOGIA"
"D102","CARBAMAZEPINA (CBZ) TEGRETOL","Salvo situación de emergencia, se recomienda 8 horas de ayuno. Si el paciente está con tratamiento médico indicar la dosis del medicamento.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible el mismo día a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8 °C por 5 días, si no se procesa en ese tiempo congelar la muestra a -20°C.","TUBO ROJO","SUERO","1 mL","LUNES A SABADO : 24 horas.","INMUNOLOGIA"
"H062","CARBOXIHEMOGLOBINA","No requiere ayuno. La muestra se toma sólo de Lunes a Viernes de 8 am hasta las 3 pm. NO SE ACEPTAN MUESTRAS DE LABORATORIOS DE PROVINCIA.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo lila (no microtainer). NO LIGAR MÁS DE UN MINUTO. ENVIAR LA MUESTRA DE INMEDIATO.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de LUNES A VIERNES : de 8.00 am hasta las 3.00 pm.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C (no pegar el tubo lila al hielo).","PROCESAR DE INMEDIATO. La muestra es estable a temperatura ambiente por 6 horas.","TUBO LILA (EDTA)","SANGRE CON EDTA","3 mL","LUNES A VIERNES : 8.00 am.","HEMATOLOGIA"
"F116","CARIOTIPO","No requiere ayuno. Coordinar con el área de Control de Muestras 2035900 anexo 5922 para solicitar el material e indicar al paciente qué día puede acercarse al laboratorio.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo verde con heparina de sodio.","Está disponible en 20 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C (no pegar el tubo verde al hielo).","la muestra es estable de 2 - 8 °C por 7 días.","MATERIAL PREPARADO","SANGRE CON HEPARINA DE SODIO","3 mL","LUNES A VIERNES : 8.00 am.","PATOLOGIA"
"B203","CARNITINA SERICA, DOSAJE","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES A VIERNES : 8.00 am.","BIOQUIMICA"
"B158","CAROTENOS","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","la muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES - MIERCOLES Y VIERNES : 8.00 am.","BIOQUIMICA"
"O309","CATECOLAMINAS LIBRES ORINA 24 HRS.","2 días antes de iniciar la recolección de la orina no debe consumir: té, café, chocolate, vainilla, plátanos y drogas vasopresoras (presión baja) y antihipertensivos (presión alta). La recolección de la orina de 24 horas se realiza eliminando la primera orina de la mañana del día en que comienza la recolección, luego se recolecta toda la orina emitida durante el día hasta la primera orina de la mañana del día siguiente.","El paciente debe llenar los datos en la etiqueta de la galonera: nombre completo, edad, fecha y hora de recolección de la muestra.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","PROCESAR DE INMEDIATO. El analito es estable de 2 - 8 °C hasta 24 horas. Si se ajusta el pH entre 3 - 6 con Ácido Clorhídrico concentrado (HCl) se puede conservar más tiempo: de 2 - 8 °C por 15 días.","GALONERA","ORINA 24 HORAS","20 mL. Indicar en el frasco el volumen total de orina de 24 horas.","MARTES Y JUEVES : 8.00 am.","BIOQUIMICA"
"O3091","CATECOLAMINAS PLASMATICAS FRACCIONADAS","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo lila (no microtainer). SEPARAR EL PLASMA Y CONGELAR HASTA SU PROCESO.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","SEPARAR EL PLASMA Y CONGELAR HASTA SU PROCESO.","TUBO LILA (EDTA)","PLASMA CON EDTA","1 mL (congelado)","LUNES A VIERNES : 8.00 am.","INMUNOLOGIA"
"C228","CEA (ANTIGENO CARCINOEMBRIONARIO)","No requiere ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible el mismo día a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8 °C por 7 días, si no se procesa en ese tiempo congelar la muestra a -20°C.","TUBO ROJO","SUERO","1 mL","LUNES A SABADO : 24 horas.","INMUNOLOGIA"
